id,title,description,link,image_link,condition,availability,price,google_product_category,brand
226,"Combo 5 Gói Hạt Giống Bí Đỏ Nhật Da Xanh F1 25 Hạt","Combo 5 Gói Hạt Giống Bí Đỏ Nhật Da Xanh F1 25 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-bi-do-nhat-da-xanh-f1-25-hat-226.html,/asset/upload/image/hat-giong-bi-do-nhat.jpg?v=20190410,New,"In Stock","120,000 VND",,
225,"Combo 5 Gói Hạt Giống Bí Đỏ Hồ Lô Cao Sản 50 Hạt","Combo 5 Gói Hạt Giống Bí Đỏ Hồ Lô Cao Sản 50 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-bi-do-ho-lo-cao-san-50-hat-225.html,/asset/upload/image/ky-thuat-trong-bo-do-ho-lo.jpg?v=20190410,New,"In Stock","100,000 VND",,
224,"Combo 5 Gói Hạt Giống Bí Ngòi F1 Nhiều Màu 50 Hạt","Combo 5 Gói Hạt Giống Bí Ngòi F1 Nhiều Màu 50 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-bi-ngoi-f1-nhieu-mau-50-hat-224.html,/asset/upload/image/hat-giong-bi-ngoi-nhieu-mau.jpg?v=20190410,New,"In Stock","100,000 VND",,
223,"Combo 5 Gói Hạt Giống Bí Siêu Nụ Cao Sản 50 Hạt","Combo 5 Gói Hạt Giống Bí Siêu Nụ Cao Sản 50 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-bi-sieu-nu-cao-san-50-hat-223.html,/asset/upload/image/bi-sieu-nu-cao-san.jpg?v=20190410,New,"In Stock","100,000 VND",,
222,"Combo 5 Gói Hạt Giống Bí Siêu Ngọn Cao Sản - Năng Suất Cao 100 Gram","Combo 5 Gói Hạt Giống Bí Siêu Ngọn Cao Sản - Năng Suất Cao 100 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-bi-sieu-ngon-cao-san-nang-suat-cao-100-gram-222.html,/asset/upload/image/bi-sieu-ngon.jpg?v=20190410,New,"In Stock","100,000 VND",,
221,"Combo 5 Gói Hạt Giống Bí Sặt Cao Sản 250 Hạt","Combo 5 Gói Hạt Giống Bí Sặt Cao Sản 250 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-bi-sat-cao-san-250-hat-221.html,/asset/upload/image/hat-giong-bi-sat.jpg?v=20190410,New,"In Stock","100,000 VND",,
220,"Combo 5 Gói Hạt Giống Bông Hẹ Siêu Bông 5 Gram","Combo 5 Gói Hạt Giống Bông Hẹ Siêu Bông 5 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-bong-he-sieu-bong-5-gram-220.html,/asset/upload/image/hat-giong-bong-he.jpg?v=20190410,New,"In Stock","150,000 VND",,
219,"Combo 3 Gói Hạt Giống Cà Chua Bi Đen F1 30 Hạt","Combo 3 Gói Hạt Giống Cà Chua Bi Đen F1 30 Hạt",https://hatgionglamson.com/san-pham/combo-3-goi-hat-giong-ca-chua-bi-den-f1-30-hat-219.html,/asset/upload/image/hat-giong-ca-chua-bi-den.jpg?v=20190410,New,"In Stock","120,000 VND",,
218,"Combo 5 Gói Hạt Giống Cà Rốt Đà Lạt Cao Sản 15 Gram","Combo 5 Gói Hạt Giống Cà Rốt Đà Lạt Cao Sản 15 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-ca-rot-da-lat-cao-san-15-gram-218.html,/asset/upload/image/ca-rot-da-lat.jpg?v=20190410,New,"In Stock","100,000 VND",,
217,"Combo 5 Gói Hạt Giống Cà Rốt Baby, Cà Rốt Mini 2.5 Gram","Combo 5 Gói Hạt Giống Cà Rốt Baby, Cà Rốt Mini 2.5 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-ca-rot-baby-ca-rot-mini-2.5-gram-217.html,/asset/upload/image/ca-rot-baby.jpg?v=20190410,New,"In Stock","150,000 VND",,
216,"Combo 5 Gói Hạt Giống Cà Rốt Tròn Paris Pháp 2.5 Gram","Combo 5 Gói Hạt Giống Cà Rốt Tròn Paris Pháp 2.5 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-ca-rot-tron-paris-phap-2.5-gram-216.html,/asset/upload/image/ca-rot-tron-phap_(2)1.png?v=20190410,New,"In Stock","150,000 VND",,
215,"Combo 5 Gói Hạt Giống Cà Tím Cao Sản Quả Dài | Năng Xuất Cao 5 Gram","Combo 5 Gói Hạt Giống Cà Tím Cao Sản Quả Dài | Năng Xuất Cao 5 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-ca-tim-cao-san-qua-dai-|-nang-xuat-cao-5-gram-215.html,/asset/upload/image/ca-tim-cao-san-qua-dai.jpg?v=20190410,New,"In Stock","100,000 VND",,
214,"Combo 5 Gói Hạt Giống Cà Tím Quả Lê F1 Nga 250 Hạt","Combo 5 Gói Hạt Giống Cà Tím Quả Lê F1 Nga 250 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-ca-tim-qua-le-f1-nga-250-hat-214.html,/asset/upload/image/ca-tim-qua-le.jpg?v=20190410,New,"In Stock","150,000 VND",,
213,"Combo 5 Gói Hạt Giống Cà Xanh Mỡ Cao Sản 5 Gram","Combo 5 Gói Hạt Giống Cà Xanh Mỡ Cao Sản 5 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-ca-xanh-mo-cao-san-5-gram-213.html,/asset/upload/image/ca-xanh-mo.jpg?v=20190410,New,"In Stock","120,000 VND",,
212,"Combo 5 Gói Hạt Giống Cải Bẹ Dún F1 100 Gram","Combo 5 Gói Hạt Giống Cải Bẹ Dún F1 100 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cai-be-dun-f1-100-gram-212.html,/asset/upload/image/hat-giong-cai-be-dun.jpg?v=20190410,New,"In Stock","100,000 VND",,
211,"Combo 5 Gói Hạt Giống Cải Bẹ Trắng F1 100 Gram","Combo 5 Gói Hạt Giống Cải Bẹ Trắng F1 100 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cai-be-trang-f1-100-gram-211.html,/asset/upload/image/hat-giong-cai-be-trang.jpg?v=20190410,New,"In Stock","150,000 VND",,
210,"Combo 5 Gói Hạt Giống Cải Bó Xôi Chịu Nhiệu Cao Sản 25 Gram","Combo 5 Gói Hạt Giống Cải Bó Xôi Chịu Nhiệu Cao Sản 25 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cai-bo-xoi-chiu-nhieu-cao-san-25-gram-210.html,/asset/upload/image/hat-giong-cai-bo-xoi.png?v=20190410,New,"In Stock","100,000 VND",,
209,"Combo 5 Gói Hạt Giống Cải Cầu Vồng F1 Dễ Trồng 25 Gram","Combo 5 Gói Hạt Giống Cải Cầu Vồng F1 Dễ Trồng 25 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cai-cau-vong-f1-de-trong-25-gram-209.html,/asset/upload/image/hat-giong-cai-cau-vong.jpg?v=20190410,New,"In Stock","120,000 VND",,
208,"Combo 5 Gói Hạt Giống Cải Bẹ Xanh Đuôi Phụng Đài Loan 50 Gram","Combo 5 Gói Hạt Giống Cải Bẹ Xanh Đuôi Phụng Đài Loan 50 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cai-be-xanh-duoi-phung-dai-loan-50-gram-208.html,/asset/upload/image/hat-giong-cai-be-xanh-duoi-phung.jpg?v=20190410,New,"In Stock","100,000 VND",,
207,"Combo 5 Gói Hạt Giống Cải Hoa Hồng F1 50 Gram","Combo 5 Gói Hạt Giống Cải Hoa Hồng F1 50 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cai-hoa-hong-f1-50-gram-207.html,/asset/upload/image/cai-hoa-hong.jpg?v=20190410,New,"In Stock","150,000 VND",,
206,"Combo 5 Gói Hạt Giống Cải Xoăn Kale F1 | Dễ Trồng 25 Gram","Combo 5 Gói Hạt Giống Cải Xoăn Kale F1 | Dễ Trồng 25 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cai-xoan-kale-f1-|-de-trong-25-gram-206.html,/asset/upload/image/hat-giong-cai-xoan-kale.jpg?v=20190410,New,"In Stock","150,000 VND",,
205,"Combo 5 Gói Hạt Giống Cây Rau Cải Ngọt 100 Gram","Combo 5 Gói Hạt Giống Cây Rau Cải Ngọt 100 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cay-rau-cai-ngot-100-gram-205.html,/asset/upload/image/hat-giong-cai-ngot.jpg?v=20190410,New,"In Stock","100,000 VND",,
204,"Combo 5 Gói Hạt Giống Cải Ngồng Siêu Bông 100 Gram","Combo 5 Gói Hạt Giống Cải Ngồng Siêu Bông 100 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cai-ngong-sieu-bong-100-gram-204.html,/asset/upload/image/cai-ngong-an-bong.jpg?v=20190410,New,"In Stock","100,000 VND",,
203,"Combo 5 Gói Hạt Giống Cải Rổ 25 Gram","Combo 5 Gói Hạt Giống Cải Rổ 25 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cai-ro-25-gram-203.html,/asset/upload/image/hat-giong-rau-cai-ro.jpg?v=20190410,New,"In Stock","150,000 VND",,
202,"Combo 5 Gói Hạt Giống Cải Thảo Chịu Nhiệt Cao Sản F1 2.5 Gram","Combo 5 Gói Hạt Giống Cải Thảo Chịu Nhiệt Cao Sản F1 2.5 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cai-thao-chiu-nhiet-cao-san-f1-2.5-gram-202.html,/asset/upload/image/hat-giong-cai-thao.jpg?v=20190410,New,"In Stock","100,000 VND",,
201,"Combo 5 Gói Hạt Giống Rau Cải Thìa Chịu Nhiệt Cao Sản F1 100 Gram","Combo 5 Gói Hạt Giống Rau Cải Thìa Chịu Nhiệt Cao Sản F1 100 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-rau-cai-thia-chiu-nhiet-cao-san-f1-100-gram-201.html,/asset/upload/image/hat-giong-rau-cai-thia.jpg?v=20190410,New,"In Stock","100,000 VND",,
200,"Combo 5 Gói Hạt Giống Cải Bẹ Dưa Cao Sản 100 Gram","Combo 5 Gói Hạt Giống Cải Bẹ Dưa Cao Sản 100 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cai-be-dua-cao-san-100-gram-200.html,/asset/upload/image/hat-giong-cai-be-dua.jpg?v=20190410,New,"In Stock","100,000 VND",,
199,"Combo 5 Gói Hạt Giống Cải Cay | Cải Canh | Cải Bẹ Xanh Mỡ 100 Gram","Combo 5 Gói Hạt Giống Cải Cay | Cải Canh | Cải Bẹ Xanh Mỡ 100 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cai-cay-|-cai-canh-|-cai-be-xanh-mo-100-gram-199.html,/asset/upload/image/hat-giong-cai-cay.jpg?v=20190410,New,"In Stock","100,000 VND",,
198,"Combo 5 Gói Hạt Giống Cần Tây Chịu Nhiệt F1 - 15 Gram","Combo 5 Gói Hạt Giống Cần Tây Chịu Nhiệt F1 - 15 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-can-tay-chiu-nhiet-f1-25-gram-198.html,/asset/upload/image/hat-giong-can-tay.jpg?v=20190410,New,"In Stock","90,000 VND",,
197,"Combo 5 Gói Hạt Giống Rau Càng Cua F1 Giống Thuần","Combo 5 Gói Hạt Giống Rau Càng Cua F1 Giống Thuần",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-rau-cang-cua-f1-giong-thuan-197.html,/asset/upload/image/hat-giong-rau-cang-cua_(3)1.jpg?v=20190410,New,"In Stock","120,000 VND",,
196,"Combo 5 Gói Hạt Giống Súp Lơ Đủ Loại","Combo 5 Gói Hạt Giống Súp Lơ Đủ Loại",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-sup-lo-du-loai-196.html,/asset/upload/image/hat-giong-sup-lo.jpg?v=20190410,New,"In Stock","135,000 VND",,
195,"Combo 5 Gói Hạt Giống Đậu Cove Leo Hạt Đen - 20 Gram","Combo 5 Gói Hạt Giống Đậu Cove Leo Hạt Đen - 20 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-dau-cove-leo-hat-den-20-gram-195.html,/asset/upload/image/hat-giong-dau-cove-leo-hat-den-1.2_1_1_.jpg?v=20190410,New,"In Stock","120,000 VND",,
194,"Combo 5 Gói Hạt Giống Đậu Đũa- 50 gr","Combo 5 Gói Hạt Giống Đậu Đũa- 50 gr",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-dau-dua-50-gr-194.html,/asset/upload/image/hat-giong-dau-dua.jpg?v=20190410,New,"In Stock","80,000 VND",,
193,"Combo 5 Gói Hạt Giống Đậu Hà Lan Xanh - 50 Gram","Combo 5 Gói Hạt Giống Đậu Hà Lan Xanh - 50 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-dau-ha-lan-xanh-50-gram-193.html,/asset/upload/image/hat-giong-dau-ha-lan-xanh1.jpg?v=20190410,New,"In Stock","100,000 VND",,
192,"Combo 5 Gói Hạt Giống Đậu Rồng - 50 Gram","Combo 5 Gói Hạt Giống Đậu Rồng - 50 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-dau-rong-50-gram-192.html,/asset/upload/image/hat-giong-dau-rong.jpg?v=20190410,New,"In Stock","80,000 VND",,
191,"Combo 5 Gói Hạt Giống Rau Dền Tiêu ( Dền Cơm ) - 5 Gram","Combo 5 Gói Hạt Giống Rau Dền Tiêu ( Dền Cơm ) - 5 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-rau-den-tieu-(-den-com-)-5-gram-191.html,/asset/upload/image/rau-den.jpg?v=20190410,New,"In Stock","100,000 VND",,
190,"Combo 5 Gói Hạt Giống Đậu Bắp Đỏ - 10 gram","Combo 5 Gói Hạt Giống Đậu Bắp Đỏ - 10 gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-dau-bap-do-10-gram-190.html,/asset/upload/image/hat-giong-dau-bap-do.jpg?v=20190410,New,"In Stock","100,000 VND",,
189,"Combo 5 Gói Hạt Giống Đậu Bắp Loại Thường- 100 Gram","Combo 5 Gói Hạt Giống Đậu Bắp Loại Thường- 100 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-dau-bap-loai-thuong-100-gram-189.html,/asset/upload/image/hat-giong-dau-bap.jpg?v=20190410,New,"In Stock","80,000 VND",,
188,"Combo 5 Gói Hạt Giống Đậu Bắp Xanh Siêu Lùn - 50 Gram","Combo 5 Gói Hạt Giống Đậu Bắp Xanh Siêu Lùn - 50 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-dau-bap-xanh-sieu-lun-50-gram-188.html,/asset/upload/image/hat-giong-dau-bap-xanh-cao-san-sieu-lun-1.6__.jpg?v=20190410,New,"In Stock","80,000 VND",,
187,"Combo 5 Gói Hạt Giống Củ Dền Đỏ - 10 Gram","Combo 5 Gói Hạt Giống Củ Dền Đỏ - 10 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cu-den-do-10-gram-187.html,/asset/upload/image/hat-giong-cu-den-do_(5)1.jpg?v=20190410,New,"In Stock","80,000 VND",,
186,"Combo 5 Gói Hạt Giống Đậu Cove Tím - 15 Gram","Combo 5 Gói Hạt Giống Đậu Cove Tím - 15 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-dau-cove-tim-15-gram-186.html,/asset/upload/image/hat-giong-dau-cove-tim.jpg?v=20190410,New,"In Stock","140,000 VND",,
185,"Combo 5 gói Hạt Giống Đậu Cove Xanh Bụi Lùn - 100 Gram","Combo 5 gói Hạt Giống Đậu Cove Xanh Bụi Lùn - 100 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-dau-cove-xanh-bui-lun-100-gram-185.html,/asset/upload/image/hat-giong-dau-cove-xanh.jpg?v=20190410,New,"In Stock","90,000 VND",,
184,"Combo 5 Gói Hạt Giống Rau Cải Bẹ Xanh Mỡ Cao Sản - 100 Gram","Combo 5 Gói Hạt Giống Rau Cải Bẹ Xanh Mỡ Cao Sản - 100 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-rau-cai-be-xanh-mo-cao-san-100-gram-184.html,/asset/upload/image/hat-giong-cai-cay.png?v=20190410,New,"In Stock","100,000 VND",,
183,"Combo 5 Gói Hạt Giống Củ Cải Đỏ Dài - 10 Gram","Combo 5 Gói Hạt Giống Củ Cải Đỏ Dài - 10 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cu-cai-do-dai-10-gram-183.html,/asset/upload/image/CU-CAI-Do.jpg?v=20190410,New,"In Stock","140,000 VND",,
182,"Combo 5 Gói Hạt Giống Bắp Cải Tím - 2,5 Gram","Combo 5 Gói Hạt Giống Bắp Cải Tím - 2,5 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-bap-cai-tim-25-gram-182.html,/asset/upload/image/hat-giong-bap-cai-tim.jpg?v=20190410,New,"In Stock","110,000 VND",,
181,"Combo 5 Gói Hạt Giống Bắp Cải Xanh Chịu Nhiệt - 5 gram","Combo 5 Gói Hạt Giống Bắp Cải Xanh Chịu Nhiệt - 5 gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-bap-cai-xanh-chiu-nhiet-5-gram-181.html,/asset/upload/image/bap-cai-xanh-chiu-nhiet.jpg?v=20190410,New,"In Stock","90,000 VND",,
180,"Combo 5 Gói Hạt Giống Hoa Tam Giác Mạch - 50 Gram","Combo 5 Gói Hạt Giống Hoa Tam Giác Mạch - 50 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-hoa-tam-giac-mach-50-gram-180.html,/asset/upload/image/tam-giac-mach.jpg?v=20190410,New,"In Stock","135,000 VND",,
179,"Combo 5 Gói Hạt Giống Xươnng Rồng Gymlem - 100 hạt","Combo 5 Gói Hạt Giống Xươnng Rồng Gymlem - 100 hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-xuonng-rong-gymlem-100-hat-179.html,/asset/upload/image/hat-giong-xuong-rong-gym-lem.jpg?v=20190410,New,"In Stock","190,000 VND",,
178,"Combo 5 Gói Hạt Giống Củ Cải Trắng - 100 Gram","Combo 5 Gói Hạt Giống Củ Cải Trắng - 100 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cu-cai-trang-100-gram-178.html,/asset/upload/image/hat-giong-cu-cai-trang-4.jpg?v=20190410,New,"In Stock","90,000 VND",,
177,"Combo 5 Gói Hạt Giống Củ Cải Cherry Đủ Màu Sắc","Combo 5 Gói Hạt Giống Củ Cải Cherry Đủ Màu Sắc",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cu-cai-cherry-du-mau-sac-177.html,/asset/upload/image/hat-giong-cu-cai-cherry-mix-mau-1.1__.jpg?v=20190410,New,"In Stock","135,000 VND",,
176,"Combo 5 gói Hạt Giống Dây Leo Tóc Tiên Đủ Màu - 100 Hạt","Combo 5 gói Hạt Giống Dây Leo Tóc Tiên Đủ Màu - 100 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-day-leo-toc-tien-du-mau-100-hat-176.html,/asset/upload/image/day-leo-toc-tien.jpg?v=20190410,New,"In Stock","120,000 VND",,
175,"Combo 5 Gói Hạt Giống Củ Đậu - Củ Sắn - 200 Hạt","Combo 5 Gói Hạt Giống Củ Đậu - Củ Sắn - 200 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-cu-dau-cu-san-200-hat-175.html,/asset/upload/image/hat-giong-cu-dau.jpg?v=20190410,New,"In Stock","90,000 VND",,
174,"Combo 5 gói Hạt Giống Hoa Cúc Châu Phi Nhiều Màu - 250 Hạt","Combo 5 gói Hạt Giống Hoa Cúc Châu Phi Nhiều Màu - 250 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-hoa-cuc-chau-phi-nhieu-mau-250-hat-174.html,/asset/upload/image/cuc-chau-phi.jpg?v=20190410,New,"In Stock","135,000 VND",,
173,"Combo 5 gói Hạt Giống Hoa Cúc Huân Chương - 250 Hạt","Combo 5 gói Hạt Giống Hoa Cúc Huân Chương - 250 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-hoa-cuc-huan-chuong-250-hat-173.html,/asset/upload/image/cuc-huan-chuong.jpg?v=20190410,New,"In Stock","135,000 VND",,
172,"Combo 5 Gói Hạt Giống Hoa Cúc Họa Mi - 500 Hạt","Combo 5 Gói Hạt Giống Hoa Cúc Họa Mi - 500 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-hoa-cuc-hoa-mi-500-hat-172.html,/asset/upload/image/hat-giong-hoa-cuc-trang-1.1_1_.jpg?v=20190410,New,"In Stock","135,000 VND",,
171,"Combo 3 Hạt Giống Hoa Cúc Nút Áo Đa Sắc Màu - 150 Hạt","Combo 3 Hạt Giống Hoa Cúc Nút Áo Đa Sắc Màu - 150 Hạt",https://hatgionglamson.com/san-pham/combo-3-hat-giong-hoa-cuc-nut-ao-da-sac-mau-150-hat-171.html,/asset/upload/image/hat-giong-hoa-cuc-nut-ao.jpg?v=20190410,New,"In Stock","80,000 VND",,
170,"Combo 4 Gói Hạt Giống Hoa Cánh Bướm Nhiều Loại Siêu Đẹp","Combo 4 Gói Hạt Giống Hoa Cánh Bướm Nhiều Loại Siêu Đẹp",https://hatgionglamson.com/san-pham/combo-4-goi-hat-giong-hoa-canh-buom-nhieu-loai-sieu-dep-170.html,/asset/upload/image/hat-giong-canh-buom-vang-lun-kep-can-canh1.jpg?v=20190410,New,"In Stock","90,000 VND",,
169,"Combo 4 gói Hạt Giống Hoa Cẩm Chướng Chùm Nhiều Màu - 400 hạt","Combo 4 gói Hạt Giống Hoa Cẩm Chướng Chùm Nhiều Màu - 400 hạt",https://hatgionglamson.com/san-pham/combo-4-goi-hat-giong-hoa-cam-chuong-chum-nhieu-mau-400-hat-169.html,/asset/upload/image/hoa-cam-chuong-chum1.jpg?v=20190410,New,"In Stock","100,000 VND",,
168,"Combo 3 Gói Hạt Giống Hoa Cẩm Chướng Kép F1 - 300 Hạt","Combo 3 Gói Hạt Giống Hoa Cẩm Chướng Kép F1 - 300 Hạt",https://hatgionglamson.com/san-pham/hat-giong-hoa-cam-chuong-kep-100-hat-168.html,/asset/upload/image/8b0ed54051cb7b7acce216495ac65f8c1.jpg?v=20190410,New,"In Stock","80,000 VND",,
167,"Combo 3 Gói Hạt Giống Hoa Mười Giờ Mỹ Cánh Kép F1 - 600 Hạt","Combo 3 Gói Hạt Giống Hoa Mười Giờ Mỹ Cánh Kép F1 - 600 Hạt",https://hatgionglamson.com/san-pham/combo-3-goi-hat-giong-hoa-muoi-gio-my-canh-kep-f1-600-hat-167.html,/asset/upload/image/muoi-gio-my-canh-kep_(37)1.jpg?v=20190410,New,"In Stock","100,000 VND",,
166,"Hạt Giống Hoa Cánh Bướm Đỏ - 50 Hạt","Hạt Giống Hoa Cánh Bướm Đỏ - 50 Hạt",https://hatgionglamson.com/san-pham/hat-giong-canh-buom-do-166.html,/asset/upload/image/hat-giong-canh-buom-do-1.7__.jpg?v=20190410,New,"In Stock","25,000 VND",,
165,"Hạt Giống Hoa Cánh Bướm - Hoa Sao Nhái Mix - 100 Hạt","Hạt Giống Hoa Cánh Bướm - Hoa Sao Nhái Mix - 100 Hạt","https://hatgionglamson.com/san-pham/hat-giong-canh-buom, hoa-sao-nhai-165.html",/asset/upload/image/hat-giong-hoa-canh-buom-3.jpg?v=20190410,New,"In Stock","25,000 VND",,
164,"Hạt Giống Hoa Cúc Nút Áo Tím - 50 Hạt","Hạt Giống Hoa Cúc Nút Áo Tím - 50 Hạt",https://hatgionglamson.com/san-pham/hat-giong-cuc-nut-ao-164.html,/asset/upload/image/hat-giong-cuc-nut-aotim_(7).jpg?v=20190410,New,"In Stock","30,000 VND",,
163,"Hạt Giống Hoa Cúc Nút Áo Đỏ - 50 Hạt","Hạt Giống Hoa Cúc Nút Áo Đỏ - 50 Hạt",https://hatgionglamson.com/san-pham/hat-giong-hoa-cuc-nut-ao-do-163.html,/asset/upload/image/hat-giong-hoa-cuc-nut-ao-do-1.1__.jpg?v=20190410,New,"In Stock","30,000 VND",,
162,"Hạt Giống Hoa Cúc Họa Mi - 100 Hạt","Hạt Giống Hoa Cúc Họa Mi - 100 Hạt",https://hatgionglamson.com/san-pham/hat-giong-hoa-cuc-hoa-mi-162.html,/asset/upload/image/904f0628f6c6f481315362ef572d433d.jpg?v=20190410,New,"In Stock","30,000 VND",,
161,"Hạt Giống Hoa Cúc Nút Áo Mix - 50 Hạt","Hạt Giống Hoa Cúc Nút Áo Mix - 50 Hạt",https://hatgionglamson.com/san-pham/hat-giong-cuc-nut-ao-161.html,/asset/upload/image/unnamed3.jpg?v=20190410,New,"In Stock","30,000 VND",,
160,"Hạt Giống Hoa Cúc Huân Chương - 50 Hạt","Hạt Giống Hoa Cúc Huân Chương - 50 Hạt",https://hatgionglamson.com/san-pham/hat-giong-cuc-huan-chương-160.html,/asset/upload/image/9400d111df0084f8b7733842ffef541b.jpg?v=20190410,New,"In Stock","30,000 VND",,
159,"Hạt Giống Hoa Cúc Châu Phi Nhiều Màu - 50 Hạt","Hạt Giống Hoa Cúc Châu Phi Nhiều Màu - 50 Hạt",https://hatgionglamson.com/san-pham/hat-giong-cuc-chau-phi-nhieu-mau-159.html,/asset/upload/image/ee09eb7a8ee495f22512e1a6dfcb0ab0.jpg?v=20190410,New,"In Stock","30,000 VND",,
158,"Hạt Giống Hoa Cẩm Chướng Kép - 100 Hạt","Hạt Giống Hoa Cẩm Chướng Kép - 100 Hạt",https://hatgionglamson.com/san-pham/hat-giong-hoa-cam-chuong-kep-100-hat-158.html,/asset/upload/image/8b0ed54051cb7b7acce216495ac65f8c.jpg?v=20190410,New,"In Stock","30,000 VND",,
157,"Hạt Giống Củ Đậu - Củ Sắn - 40 Hạt","Hạt Giống Củ Đậu - Củ Sắn - 40 Hạt",https://hatgionglamson.com/san-pham/hat-giong-cu-dau-cu-san-40-hat-157.html,/asset/upload/image/ancudaucotacdunggi5_CXRE.jpg?v=20190410,New,"In Stock","20,000 VND",,
156,"Hạt Giống Dây Leo Tóc Tiên Nhiều Màu - 20 Hạt","Hạt Giống Dây Leo Tóc Tiên Nhiều Màu - 20 Hạt",https://hatgionglamson.com/san-pham/hat-giong-day-leo-toc-tien-nhieu-mau-156.html,/asset/upload/image/81uutTRr5ZL._SL1500__.jpg?v=20190410,New,"In Stock","25,000 VND",,
155,"Hạt Giống Củ Cải Trắng - 20 Gram","Hạt Giống Củ Cải Trắng - 20 Gram",https://hatgionglamson.com/san-pham/hat-giong-cu-cai-trăng-155.html,/asset/upload/image/rzodkiewka-leda.jpg?v=20190410,New,"In Stock","20,000 VND",,
154,"Hạt Giống Xươnng Rồng Gymlem-20 hạt","Hạt Giống Xươnng Rồng Gymlem-20 hạt",https://hatgionglamson.com/san-pham/hat-gionng-xuong-rong-gymlem-154.html,/asset/upload/image/maxresdefault_(3).jpg?v=20190410,New,"In Stock","35,000 VND",,
153,"Hạt Giống Hoa Tam Giác Mạch - 10 Gram","Hạt Giống Hoa Tam Giác Mạch - 10 Gram",https://hatgionglamson.com/san-pham/hat-giong-hoa-tam-giac-mach-153.html,/asset/upload/image/4b76f5bdc10326a7efccaace812face8.jpg?v=20190410,New,"In Stock","30,000 VND",,
